gene	all_snps	covered_snps	line_890	line_332	binomial_p	binomial_FDR	covering_reads
FBgn0000183	7	1	8	0	0.007812500000000002	0.16430560466760966	46
FBgn0000206	2	0	0	0	1.0	1.0	0
FBgn0000210	10	0	0	0	1.0	1.0	0
FBgn0000212	5	0	0	0	1.0	1.0	18
FBgn0000216	0	0	0	0	1.0	1.0	0
FBgn0000221	9	6	6	2	0.2890625000000001	1.0	13
FBgn0000227	18	0	0	0	1.0	1.0	0
FBgn0000228	21	2	4	0	0.125	1.0	26
FBgn0000229	19	2	2	0	0.5	1.0	128
FBgn0000233	8	0	0	0	1.0	1.0	0
FBgn0000239	0	0	0	0	1.0	1.0	28
FBgn0000241	14	1	1	0	1.0	1.0	3
FBgn0000242	6	1	2	0	0.5	1.0	3
FBgn0000244	12	0	0	0	1.0	1.0	74
FBgn0000246	21	2	5	0	0.0625	0.7802791771620488	9
FBgn0000247	42	2	4	1	0.3749999999999999	1.0	16
FBgn0000250	6	4	22	8	0.01612480171024802	0.289564826847437	119
FBgn0000251	14	0	0	0	1.0	1.0	39
FBgn0000253	2	2	72	37	0.0010329356216356726	0.03186456381348717	845
FBgn0000256	68	2	24	4	1.799911260604863E-4	0.007155850410142703	118
FBgn0000257	6	2	7	0	0.015625000000000003	0.2826376216545013	20
FBgn0000258	6	6	27	15	0.08842954698775418	1.0	158
FBgn0000259	3	0	0	0	1.0	1.0	153
FBgn0000261	10	5	122	33	3.3261827208259877E-13	6.182126359495202E-11	307
FBgn0000273	1	0	0	0	1.0	1.0	15
FBgn0000274	2	0	0	0	1.0	1.0	0
FBgn0000276	8	0	0	0	1.0	1.0	0
FBgn0000277	12	0	0	0	1.0	1.0	0
FBgn0000278	10	0	0	0	1.0	1.0	0
FBgn0000279	6	0	0	0	1.0	1.0	0
FBgn0000280	1	0	0	0	1.0	1.0	0
FBgn0000281	4	0	0	0	1.0	1.0	0
FBgn0000283	0	0	0	0	1.0	1.0	17
FBgn0000286	9	2	3	2	0.9999999999999998	1.0	31
FBgn0000287	32	0	0	0	1.0	1.0	0
FBgn0000289	28	1	0	1	1.0	1.0	43
FBgn0000299	7	0	0	0	1.0	1.0	0
FBgn0000303	18	0	0	0	1.0	1.0	0
FBgn0000307	11	1	3	0	0.25000000000000006	1.0	3
FBgn0000308	3	0	0	0	1.0	1.0	523
FBgn0000313	9	0	0	0	1.0	1.0	0
FBgn0000316	0	0	0	0	1.0	1.0	0
FBgn0000317	66	5	4	0	0.125	1.0	7
FBgn0000318	1	1	1	0	1.0	1.0	381
FBgn0000319	14	0	0	0	1.0	1.0	135
FBgn0000320	12	0	0	0	1.0	1.0	0
FBgn0000326	15	1	1	0	1.0	1.0	26
FBgn0000330	12	3	2	0	0.5	1.0	4
FBgn0000337	13	0	0	0	1.0	1.0	1
FBgn0000338	8	2	20	12	0.21532714972272538	1.0	225
FBgn0000339	0	0	0	0	1.0	1.0	238
FBgn0000346	11	0	0	0	1.0	1.0	0
FBgn0000351	7	0	0	0	1.0	1.0	0
FBgn0000352	9	1	2	0	0.5	1.0	4
FBgn0000355	1	0	0	0	1.0	1.0	0
FBgn0000356	0	0	0	0	1.0	1.0	0
FBgn0000357	0	0	0	0	1.0	1.0	2
FBgn0000358	0	0	0	0	1.0	1.0	1
FBgn0000359	1	0	0	0	1.0	1.0	0
FBgn0000360	6	0	0	0	1.0	1.0	0
FBgn0000363	54	0	0	0	1.0	1.0	0
FBgn0000370	4	1	2	1	0.6250000000000002	1.0	440
FBgn0000376	0	0	0	0	1.0	1.0	14
FBgn0000377	11	4	11	0	9.765624999999999E-4	0.030188165930353426	22
FBgn0000382	24	3	2	0	0.5	1.0	27
FBgn0000384	2	1	3	2	0.9999999999999998	1.0	18
FBgn0000392	10	0	0	0	1.0	1.0	13
FBgn0000394	0	0	0	0	1.0	1.0	7
FBgn0000395	14	1	0	2	0.5	1.0	7
FBgn0000404	13	0	0	0	1.0	1.0	1
FBgn0000405	23	0	0	0	1.0	1.0	0
FBgn0000406	0	0	0	0	1.0	1.0	13
FBgn0000409	2	1	3	2	0.9999999999999998	1.0	595
FBgn0000411	10	0	0	0	1.0	1.0	1
FBgn0000412	3	3	6	6	1.0	1.0	54
FBgn0000413	3	0	0	0	1.0	1.0	41
FBgn0000414	47	0	0	0	1.0	1.0	3
FBgn0000416	0	0	0	0	1.0	1.0	814
FBgn0000422	15	1	6	2	0.2890625000000001	1.0	16
FBgn0000426	0	0	0	0	1.0	1.0	21
FBgn0000427	7	0	0	0	1.0	1.0	0
FBgn0000439	6	0	0	0	1.0	1.0	0
FBgn0000442	0	0	0	0	1.0	1.0	16
FBgn0000447	4	0	0	0	1.0	1.0	77
FBgn0000448	25	0	0	0	1.0	1.0	1
FBgn0000449	11	2	1	0	1.0	1.0	2
FBgn0000451	14	0	0	0	1.0	1.0	17
FBgn0000454	13	4	31	18	0.08543313315739468	0.9939790742701888	356
FBgn0000455	1	1	2	3	0.9999999999999998	1.0	275
FBgn0000459	6	0	0	0	1.0	1.0	3
FBgn0000463	26	0	0	0	1.0	1.0	11
FBgn0000464	24	1	1	0	1.0	1.0	5
FBgn0000472	2	1	1	1	1.0	1.0	171
FBgn0000473	8	4	97	2	1.5622601366997044E-26	6.4525683257188624E-24	351
FBgn0000477	5	0	0	0	1.0	1.0	8
FBgn0000479	12	2	1	0	1.0	1.0	46
FBgn0000482	7	0	0	0	1.0	1.0	29
FBgn0000489	1	0	0	0	1.0	1.0	31
FBgn0000490	14	2	8	1	0.03906250000000003	0.5489795014177697	27
FBgn0000492	5	0	0	0	1.0	1.0	4
FBgn0000497	67	0	0	0	1.0	1.0	1
FBgn0000499	2	0	0	0	1.0	1.0	7
FBgn0000500	1	0	0	0	1.0	1.0	2
FBgn0000504	6	1	3	0	0.25000000000000006	1.0	21
FBgn0000520	9	1	0	2	0.5	1.0	6
FBgn0000524	11	0	0	0	1.0	1.0	7
FBgn0000527	0	0	0	0	1.0	1.0	0
FBgn0000529	12	0	0	0	1.0	1.0	0
FBgn0000533	6	1	1	0	1.0	1.0	13
FBgn0000535	5	0	0	0	1.0	1.0	0
FBgn0000536	7	3	15	5	0.04138946533203122	0.5773170356678915	175
FBgn0000541	1	0	0	0	1.0	1.0	20
FBgn0000542	1	0	0	0	1.0	1.0	0
FBgn0000543	16	2	10	0	0.001953125	0.05428227219626168	32
FBgn0000546	21	4	4	2	0.6875000000000004	1.0	19
FBgn0000547	32	0	0	0	1.0	1.0	14
FBgn0000551	1	0	0	0	1.0	1.0	0
FBgn0000552	4	0	0	0	1.0	1.0	0
FBgn0000556	1	0	0	0	1.0	1.0	4473
FBgn0000557	1	0	0	0	1.0	1.0	7
FBgn0000559	2	1	120	51	1.3628378909728214E-7	1.1579449486214217E-5	1568
FBgn0000560	0	0	0	0	1.0	1.0	0
FBgn0000562	5	0	0	0	1.0	1.0	59
FBgn0000564	6	0	0	0	1.0	1.0	0
FBgn0000565	3	2	112	43	2.8064874546953688E-8	2.781977464257696E-6	524
FBgn0000566	5	2	26	3	1.5236437320709212E-5	8.497488186154029E-4	178
FBgn0000567	39	2	2	1	0.6250000000000002	1.0	28
FBgn0000568	41	2	2	0	0.5	1.0	68
FBgn0000575	4	0	0	0	1.0	1.0	206
FBgn0000576	18	0	0	0	1.0	1.0	1
FBgn0000577	12	0	0	0	1.0	1.0	0
FBgn0000578	31	4	2	0	0.5	1.0	12
FBgn0000579	42	8	66	26	3.6700459237994256E-5	0.0018498275539313104	474
FBgn0000581	17	1	1	0	1.0	1.0	12
FBgn0000588	23	1	0	2	0.5	1.0	2
FBgn0000591	1	0	0	0	1.0	1.0	0
FBgn0000592	19	1	1	0	1.0	1.0	2
FBgn0000594	37	0	0	0	1.0	1.0	0
FBgn0000606	4	0	0	0	1.0	1.0	0
FBgn0000611	5	0	0	0	1.0	1.0	66
FBgn0000615	9	0	0	0	1.0	1.0	12
FBgn0000617	1	0	0	0	1.0	1.0	14
FBgn0000618	0	0	0	0	1.0	1.0	14
FBgn0000625	12	0	0	0	1.0	1.0	0
FBgn0000629	34	8	12	6	0.2378845214843754	1.0	28
FBgn0000630	30	0	0	0	1.0	1.0	0
FBgn0000633	39	0	0	0	1.0	1.0	0
FBgn0000634	3	0	0	0	1.0	1.0	14
FBgn0000635	17	1	1	0	1.0	1.0	15
FBgn0000636	26	6	3	2	0.9999999999999998	1.0	19
FBgn0000639	32	0	0	0	1.0	1.0	1
FBgn0000640	1	0	0	0	1.0	1.0	3
FBgn0000644	6	0	0	0	1.0	1.0	4
FBgn0000658	14	0	0	0	1.0	1.0	0
FBgn0000659	16	2	1	1	1.0	1.0	60
FBgn0000662	15	4	2	4	0.6875000000000004	1.0	34
FBgn0000667	0	0	0	0	1.0	1.0	32
FBgn0000709	24	0	0	0	1.0	1.0	7
FBgn0000711	9	1	2	0	0.5	1.0	60
FBgn0000715	9	0	0	0	1.0	1.0	0
FBgn0000719	0	0	0	0	1.0	1.0	17
FBgn0000721	99	10	3	2	0.9999999999999998	1.0	61
FBgn0000723	5	3	2	4	0.6875000000000004	1.0	39
FBgn0000808	15	0	0	0	1.0	1.0	0
FBgn0000810	17	4	2	3	0.9999999999999998	1.0	12
FBgn0000826	1	0	0	0	1.0	1.0	1
FBgn0000927	13	0	0	0	1.0	1.0	0
FBgn0000928	18	0	0	0	1.0	1.0	0
FBgn0000964	9	0	0	0	1.0	1.0	0
FBgn0000986	5	0	0	0	1.0	1.0	8
FBgn0000996	7	0	0	0	1.0	1.0	2
FBgn0001075	183	1	0	1	1.0	1.0	1
FBgn0001077	5	0	0	0	1.0	1.0	0
FBgn0001078	14	0	0	0	1.0	1.0	9
FBgn0001079	16	1	1	0	1.0	1.0	7
FBgn0001083	1	0	0	0	1.0	1.0	0
FBgn0001084	14	5	3	1	0.6250000000000001	1.0	15
FBgn0001085	24	0	0	0	1.0	1.0	12
FBgn0001086	0	0	0	0	1.0	1.0	0
FBgn0001087	21	5	6	0	0.031250000000000014	0.4698243174924168	16
FBgn0001089	29	14	84	49	0.003049327385283281	0.07954464717855633	307
FBgn0001090	0	0	0	0	1.0	1.0	20
FBgn0001091	4	4	76	29	5.051645602475544E-6	3.2944262483863536E-4	392
FBgn0001092	1	0	0	0	1.0	1.0	775
FBgn0001098	3	2	4	3	1.0	1.0	273
FBgn0001099	0	0	0	0	1.0	1.0	0
FBgn0001104	11	4	21	1	1.0967254638671875E-5	6.471115445333814E-4	70
FBgn0001105	0	0	0	0	1.0	1.0	61
FBgn0001108	6	1	2	0	0.5	1.0	21
FBgn0001112	9	1	2	0	0.5	1.0	2
FBgn0001114	49	0	0	0	1.0	1.0	0
FBgn0001120	0	0	0	0	1.0	1.0	1
FBgn0001122	47	9	13	0	2.4414062500000016E-4	0.00934174611694593	31
FBgn0001123	4	0	0	0	1.0	1.0	114
FBgn0001124	11	4	52	25	0.002799053877277631	0.07340234938490492	338
FBgn0001125	49	5	40	18	0.005354859650800279	0.1219317123242716	193
FBgn0001128	27	15	112	28	4.2462812883800617E-13	7.794809441595449E-11	574
FBgn0001133	9	0	0	0	1.0	1.0	28
FBgn0001134	7	0	0	0	1.0	1.0	0
FBgn0001137	0	0	0	0	1.0	1.0	11
FBgn0001138	9	0	0	0	1.0	1.0	0
FBgn0001139	7	0	0	0	1.0	1.0	28
FBgn0001142	0	0	0	0	1.0	1.0	181
FBgn0001145	3	0	0	0	1.0	1.0	639
FBgn0001147	2	0	0	0	1.0	1.0	0
FBgn0001148	4	0	0	0	1.0	1.0	0
FBgn0001149	0	0	0	0	1.0	1.0	1437
FBgn0001150	4	0	0	0	1.0	1.0	2
FBgn0001168	13	6	26	13	0.053251914097927636	0.7191668580582071	316
FBgn0001169	11	0	0	0	1.0	1.0	11
FBgn0001170	13	0	0	0	1.0	1.0	5
FBgn0001174	12	0	0	0	1.0	1.0	0
FBgn0001179	17	9	10	8	0.8145294189453125	1.0	27
FBgn0001180	2	0	0	0	1.0	1.0	0
FBgn0001185	2	0	0	0	1.0	1.0	19
FBgn0001186	1	1	2	0	0.5	1.0	36
FBgn0001187	9	3	7	4	0.5488281249999998	1.0	31
FBgn0001189	8	2	8	5	0.5810546874999996	1.0	61
FBgn0001197	2	2	5	3	0.7265625000000002	1.0	57
FBgn0001202	7	2	1	5	0.21875	1.0	29
FBgn0001203	19	1	1	0	1.0	1.0	2
FBgn0001205	9	0	0	0	1.0	1.0	12
FBgn0001206	1	0	0	0	1.0	1.0	4
FBgn0001208	17	0	0	0	1.0	1.0	0
FBgn0001215	8	1	4	0	0.125	1.0	153
FBgn0001216	16	0	0	0	1.0	1.0	2
FBgn0001217	6	0	0	0	1.0	1.0	1
FBgn0001218	12	5	42	24	0.03558272445223168	0.5219229268040154	466
FBgn0001219	1	0	0	0	1.0	1.0	2061
FBgn0001220	11	2	9	4	0.2668457031250001	1.0	180
FBgn0001222	12	3	4	2	0.6875000000000004	1.0	36
FBgn0001223	43	0	0	0	1.0	1.0	0
FBgn0001224	0	0	0	0	1.0	1.0	61
FBgn0001225	8	5	8	1	0.03906250000000003	0.5489795014177697	30
FBgn0001226	1	1	3	2	0.9999999999999998	1.0	11
FBgn0001227	10	0	0	0	1.0	1.0	0
FBgn0001228	33	0	0	0	1.0	1.0	0
FBgn0001229	8	0	0	0	1.0	1.0	0
FBgn0001230	2	0	0	0	1.0	1.0	0
FBgn0001233	4	0	0	0	1.0	1.0	431
FBgn0001234	1	0	0	0	1.0	1.0	304
FBgn0001235	13	3	7	1	0.07031250000000003	0.837721604567308	78
FBgn0001247	6	1	0	5	0.0625	0.7802791771620488	20
FBgn0001248	16	4	26	9	0.00393317302223295	0.09666504077286235	999
FBgn0001250	45	0	0	0	1.0	1.0	12
FBgn0001253	34	0	0	0	1.0	1.0	0
FBgn0001254	18	0	0	0	1.0	1.0	0
FBgn0001255	8	1	0	1	1.0	1.0	4
FBgn0001256	0	0	0	0	1.0	1.0	0
FBgn0001257	12	7	7	2	0.17968750000000003	1.0	30
FBgn0001258	9	8	41	15	6.855641563783833E-4	0.023010504381919147	147
FBgn0001259	7	0	0	0	1.0	1.0	0
FBgn0001263	28	0	0	0	1.0	1.0	0
FBgn0001269	50	0	0	0	1.0	1.0	0
FBgn0001276	3	0	0	0	1.0	1.0	11
FBgn0001280	6	6	11	3	0.05737304687500003	0.7657808204527606	105
FBgn0001281	0	0	0	0	1.0	1.0	0
FBgn0001285	0	0	0	0	1.0	1.0	1019
FBgn0001291	0	0	0	0	1.0	1.0	96
FBgn0001296	5	0	0	0	1.0	1.0	25
FBgn0001297	12	0	0	0	1.0	1.0	127
FBgn0001301	15	1	1	0	1.0	1.0	5
FBgn0001308	20	0	0	0	1.0	1.0	91
FBgn0001311	4	0	0	0	1.0	1.0	0
FBgn0001313	0	0	0	0	1.0	1.0	0
FBgn0001314	0	0	0	0	1.0	1.0	0
FBgn0001315	0	0	0	0	1.0	1.0	0
FBgn0001316	76	17	20	10	0.09873714670538927	1.0	64
FBgn0001319	16	0	0	0	1.0	1.0	0
FBgn0001320	0	0	0	0	1.0	1.0	5
FBgn0001321	2	0	0	0	1.0	1.0	6
FBgn0001323	8	0	0	0	1.0	1.0	4
FBgn0001324	12	0	0	0	1.0	1.0	7
FBgn0001325	5	0	0	0	1.0	1.0	0
FBgn0001330	13	1	2	0	0.5	1.0	2
FBgn0001332	0	0	0	0	1.0	1.0	37
FBgn0001337	6	2	1	1	1.0	1.0	30
FBgn0001341	8	0	0	0	1.0	1.0	6
FBgn0001404	13	2	10	3	0.09228515625	1.0	164
FBgn0001491	2	2	16	6	0.0524787902832031	0.7093701206554063	61
FBgn0001560	3	0	0	0	1.0	1.0	0
FBgn0001565	11	7	12	4	0.07681274414062508	0.9007324074345066	167
FBgn0001612	7	0	0	0	1.0	1.0	6
FBgn0001624	35	4	2	0	0.5	1.0	6
FBgn0001941	0	0	0	0	1.0	1.0	386
FBgn0001942	0	0	0	0	1.0	1.0	935
FBgn0001961	1	1	11	2	0.022460937500000007	0.36776174090835134	161
FBgn0001965	13	0	0	0	1.0	1.0	7
FBgn0001967	0	0	0	0	1.0	1.0	0
FBgn0001970	16	1	0	1	1.0	1.0	11
FBgn0001974	8	0	0	0	1.0	1.0	3
FBgn0001977	24	11	23	11	0.05761267291381945	0.7676011053365425	90
FBgn0001978	40	3	13	2	0.004180908203125004	0.09994521555026639	31
FBgn0001981	0	0	0	0	1.0	1.0	26
FBgn0001983	2	0	0	0	1.0	1.0	0
FBgn0001986	22	9	4	2	0.6875000000000004	1.0	15
FBgn0001987	34	0	0	0	1.0	1.0	67
FBgn0001989	7	2	47	8	8.067609591488955E-8	7.0150460243186706E-6	290
FBgn0001990	23	5	4	1	0.3749999999999999	1.0	17
FBgn0001991	30	0	0	0	1.0	1.0	3
FBgn0001992	5	0	0	0	1.0	1.0	0
FBgn0001994	6	1	1	0	1.0	1.0	17
FBgn0001995	8	1	13	3	0.021270751953125007	0.361779356596829	89
FBgn0002021	4	1	2	1	0.6250000000000002	1.0	25
FBgn0002022	5	0	0	0	1.0	1.0	154
FBgn0002023	22	2	4	1	0.3749999999999999	1.0	22
FBgn0002031	16	4	17	6	0.03468966484069824	0.516316943459802	163
FBgn0002036	16	7	5	0	0.0625	0.7802791771620488	10
FBgn0002044	1	0	0	0	1.0	1.0	59
FBgn0002069	5	0	0	0	1.0	1.0	309
FBgn0002121	7	3	20	7	0.019157290458679206	0.33565877159109675	133
FBgn0002174	24	0	0	0	1.0	1.0	34
FBgn0002183	24	6	3	1	0.6250000000000001	1.0	24
FBgn0002283	1	0	0	0	1.0	1.0	25
FBgn0002284	2	0	0	0	1.0	1.0	215
FBgn0002306	12	0	0	0	1.0	1.0	10
FBgn0002354	4	2	5	0	0.0625	0.7802791771620488	18
FBgn0002413	5	0	0	0	1.0	1.0	40
FBgn0002431	1	1	3	0	0.25000000000000006	1.0	34
FBgn0002440	32	3	168	0	5.3455294201843883E-51	6.11405207297859E-48	2
FBgn0002441	0	0	0	0	1.0	1.0	16
FBgn0002466	16	0	0	0	1.0	1.0	0
FBgn0002521	1	0	0	0	1.0	1.0	39
FBgn0002522	6	1	1	0	1.0	1.0	7
FBgn0002524	17	10	29	16	0.07245426016254435	0.8604811456524536	97
FBgn0002525	16	1	1	0	1.0	1.0	16
FBgn0002526	19	0	0	0	1.0	1.0	9
FBgn0002527	6	0	0	0	1.0	1.0	21
FBgn0002528	18	7	10	5	0.30175781250000033	1.0	22
FBgn0002531	3	1	3	0	0.25000000000000006	1.0	10
FBgn0002533	2	0	0	0	1.0	1.0	0
FBgn0002534	1	0	0	0	1.0	1.0	0
FBgn0002535	3	0	0	0	1.0	1.0	0
FBgn0002542	0	0	0	0	1.0	1.0	9
FBgn0002543	39	0	0	0	1.0	1.0	8
FBgn0002552	3	0	0	0	1.0	1.0	10
FBgn0002561	0	0	0	0	1.0	1.0	0
FBgn0002562	18	0	0	0	1.0	1.0	1
FBgn0002563	12	1	0	1	1.0	1.0	2
FBgn0002564	3	0	0	0	1.0	1.0	0
FBgn0002565	11	0	0	0	1.0	1.0	0
FBgn0002566	4	1	0	1	1.0	1.0	29
FBgn0002567	27	6	6	2	0.2890625000000001	1.0	67
FBgn0002569	3	3	47	14	2.719187682281866E-5	0.0014143344314298204	851
FBgn0002570	6	3	411	206	1.137134617441374E-16	2.966325373111542E-14	9601
FBgn0002571	2	0	0	0	1.0	1.0	824
FBgn0002573	6	0	0	0	1.0	1.0	0
FBgn0002576	19	0	0	0	1.0	1.0	0
FBgn0002577	9	0	0	0	1.0	1.0	3
FBgn0002578	0	0	0	0	1.0	1.0	330
FBgn0002579	1	1	99	26	3.160524539694118E-11	4.9467199348117724E-9	1351
FBgn0002590	1	1	87	53	0.005102556809829741	0.11690280000825641	2433
FBgn0002592	0	0	0	0	1.0	1.0	0
FBgn0002593	0	0	0	0	1.0	1.0	1905
FBgn0002607	0	0	0	0	1.0	1.0	2558
FBgn0002609	1	0	0	0	1.0	1.0	7
FBgn0002622	1	1	115	44	1.653048160984151E-8	1.7309276834981229E-6	1728
FBgn0002626	0	0	0	0	1.0	1.0	1460
FBgn0002629	0	0	0	0	1.0	1.0	0
FBgn0002631	1	0	0	0	1.0	1.0	0
FBgn0002632	0	0	0	0	1.0	1.0	2
FBgn0002633	0	0	0	0	1.0	1.0	0
FBgn0002638	16	5	13	2	0.004180908203125004	0.09994521555026639	50
FBgn0002641	6	1	2	1	0.6250000000000002	1.0	39
FBgn0002643	33	0	0	0	1.0	1.0	14
FBgn0002645	0	0	0	0	1.0	1.0	10
FBgn0002652	4	0	0	0	1.0	1.0	0
FBgn0002673	5	0	0	0	1.0	1.0	0
FBgn0002707	2	1	0	1	1.0	1.0	7
FBgn0002709	16	0	0	0	1.0	1.0	0
FBgn0002715	4	0	0	0	1.0	1.0	0
FBgn0002716	0	0	0	0	1.0	1.0	0
FBgn0002719	7	0	0	0	1.0	1.0	199
FBgn0002723	8	0	0	0	1.0	1.0	3
FBgn0002732	0	0	0	0	1.0	1.0	13
FBgn0002733	2	1	0	5	0.0625	0.7802791771620488	14
FBgn0002734	0	0	0	0	1.0	1.0	0
FBgn0002735	1	0	0	0	1.0	1.0	0
FBgn0002736	0	0	0	0	1.0	1.0	54
FBgn0002772	1	0	0	0	1.0	1.0	407
FBgn0002773	14	12	7	15	0.09313964843749997	1.0	912
FBgn0002774	4	1	1	0	1.0	1.0	13
FBgn0002775	11	0	0	0	1.0	1.0	8
FBgn0002778	5	0	0	0	1.0	1.0	0
FBgn0002780	0	0	0	0	1.0	1.0	135
FBgn0002781	54	12	4	2	0.6875000000000004	1.0	89
FBgn0002783	4	2	1	0	1.0	1.0	19
FBgn0002787	3	1	2	0	0.5	1.0	65
FBgn0002789	1	1	0	2	0.5	1.0	441
FBgn0002791	2	1	1	0	1.0	1.0	10
FBgn0002838	0	0	0	0	1.0	1.0	0
FBgn0002842	2	0	0	0	1.0	1.0	0
FBgn0002855	6	0	0	0	1.0	1.0	0
FBgn0002856	8	0	0	0	1.0	1.0	0
FBgn0002862	3	0	0	0	1.0	1.0	0
FBgn0002863	0	0	0	0	1.0	1.0	0
FBgn0002865	1	0	0	0	1.0	1.0	0
FBgn0002868	0	0	0	0	1.0	1.0	80
FBgn0002869	1	1	16	4	0.011817932128906231	0.23151624878090482	109
FBgn0002872	50	0	0	0	1.0	1.0	0
FBgn0002873	8	0	0	0	1.0	1.0	0
FBgn0002878	29	0	0	0	1.0	1.0	1
FBgn0002887	40	0	0	0	1.0	1.0	0
FBgn0002891	26	1	9	1	0.021484375000000003	0.361779356596829	9
FBgn0002899	16	1	0	1	1.0	1.0	1
FBgn0002901	13	1	0	1	1.0	1.0	7
FBgn0002905	4	0	0	0	1.0	1.0	3
FBgn0002906	14	3	21	11	0.11018416518345489	1.0	1
FBgn0002909	54	0	0	0	1.0	1.0	0
FBgn0002914	6	0	0	0	1.0	1.0	40
FBgn0002917	15	0	0	0	1.0	1.0	0
FBgn0002921	1	0	0	0	1.0	1.0	218
FBgn0002922	1	0	0	0	1.0	1.0	0
FBgn0002924	22	0	0	0	1.0	1.0	5
FBgn0002926	61	0	0	0	1.0	1.0	0
FBgn0002930	0	0	0	0	1.0	1.0	13
FBgn0002931	0	0	0	0	1.0	1.0	3
FBgn0002932	15	3	2	0	0.5	1.0	24
FBgn0002933	1	0	0	0	1.0	1.0	0
FBgn0002936	0	0	0	0	1.0	1.0	0
FBgn0002937	24	0	0	0	1.0	1.0	0
FBgn0002938	54	1	0	2	0.5	1.0	2
FBgn0002939	3	1	13	2	0.004180908203125004	0.09994521555026639	308
FBgn0002940	9	0	0	0	1.0	1.0	0
FBgn0002941	10	0	0	0	1.0	1.0	0
FBgn0002945	5	0	0	0	1.0	1.0	7
FBgn0002948	1	0	0	0	1.0	1.0	0
FBgn0002962	1	0	0	0	1.0	1.0	0
